id,tokens,pos_tags,chunk_tags,ner_tags
1013,"['""' 'I' 'agree' '...' 'that' 'without' 'suitable' 'undertakings' 'the'
 'alliance' 'would' 'be' 'likely' 'to' 'lead' 'to' 'a' 'significant'
 'loss' 'of' 'actual' 'and' 'potential' 'passengers' ',' 'on' 'those'
 'routes' 'where' 'BA' 'and' 'AA' 'currently' 'compete' 'and' 'for' 'all'
 'passengers' 'on' 'the' 'trans-Atlantic' 'market' 'route' 'between' 'the'
 'UK' 'and' 'U.S.' ',' '""' 'he' 'said' '.']","[ 0 28 41  8 15 15 16 24 12 21 20 37 16 35 37 35 12 16 21 15 16 10 16 24
  6 15 12 24 46 22 10 21 30 41 10 15 12 24 15 12 16 21 21 15 12 22 10 22
  6  0 28 38  7]","[ 0 11 21  0 17 13 11 12 11 12 21 22  1 21 22 13 11 12 12 13 11 12 12 12
  0 13 11 12  3 11  0 11  3 21 22 13 11 12 13 11 12 12 12 13 11 12  0 11
  0  0 11 21  0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 0 0
 0 0 0 7 0 0 0 0 5 0 5 0 0 0 0 0]"
1014,"['His' 'comments' 'came' 'just' 'minutes' 'after' 'the' 'latest' 'set'
 'of' 'open' 'skies' 'talks' 'ended' 'in' 'London' 'with' 'no' 'deal'
 'signed' '.']",[29 24 38 30 42 15 12 18 40 15 16 24 24 40 15 22 15 12 21 38  7],[11 12 21 22 22 13 11 12 21 13 11 12 12 21 13 11 17 11 12 21  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0]
1015,"['Industry' 'sources' 'said' 'there' 'was' 'no' 'new' 'date' 'for' 'fresh'
 'talks' 'and' 'blamed' 'the' 'deadlock' 'on' 'uncertainty' 'over'
 'whether' 'the' 'British' 'Airways-American' 'deal' 'would' 'be'
 'cleared' '.']","[21 24 38 13 38 12 16 21 15 16 24 10 38 12 21 15 21 15 15 12 22 16 21 20
 37 40  7]","[11 12 21 11 21 11 12 12 13 11 12  0 21 11 12 13 11 13 17 11 12 12 12 21
 22 22  0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 8 0 0 0 0 0]
1016,"['The' 'conditions' 'for' 'clearance' 'of' 'the' 'alliance' 'were' 'that'
 'British' 'Airways' 'and' 'American' 'drop' '168' 'slots' 'at' 'London'
 'Heathrow' 'airport' ',' 'the' 'busiest' 'in' 'Europe' '.']","[12 24 15 21 15 12 21 38 15 22 22 10 16 21 11 24 15 22 22 21  6 12 18 15
 22  7]","[11 12 13 11 13 11 12 21 17 11 12  0 11 12 11 12 13 11 12 12  0 11 12 13
 11  0]",[0 0 0 0 0 0 0 0 0 3 4 0 3 0 0 0 0 5 6 0 0 0 0 0 5 0]
1017,"['American' ""'s"" 'parent' ',' 'AMR' 'Corp.' ',' 'said' 'it' 'did' 'not'
 'view' 'the' 'terms' 'as' 'a' '""' 'deal' 'breaker' '.' '""']",[22 27 21  6 22 22  6 38 28 38 30 37 12 24 15 12  0 21 21  7  0],[11 11 12  0 11 12  0 21 11 21 22 22 11 12 13 11  0 11 12  0  0],[3 0 0 0 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1018,"['However' ',' 'it' 'called' 'the' 'conditions' '""' 'more' 'severe' '""'
 'than' 'those' 'imposed' 'by' 'other' 'regulatory' 'authorities' 'on'
 'similar' 'airline' 'alliances' '.']",[30  6 28 38 12 24  0 17 16  0 15 12 40 15 16 16 24 15 16 21 24  7],[ 3  0 11 21 11 12  0 11 12  0 13 11 21 13 11 12 12 13 11 12 12  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1019,"['British' 'Airways' ""'s"" 'initial' 'response' 'was' 'that' '""'
 'unconditional' 'divestiture' 'of' 'slots' 'is' 'unprecedented' 'and'
 'if' 'done' 'it' 'must' 'be' 'on' 'the' 'basis' 'of' 'fair' 'market'
 'value' '.' '""']","[22 22 27 16 21 38 15  0 16 21 15 24 42 16 10 15 40 28 20 37 15 12 21 15
 16 21 21  7  0]","[11 12 11 12 12 21 17  0 11 12 13 11 21  1  0 17 21 11 21 22 13 11 12 13
 11 12 12  0  0]",[3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1020,"['It' 'added' 'that' 'it' 'would' 'be' '""' 'prepared' 'to' 'take'
 'reasonable' 'steps' 'to' 'assist' 'the' 'introduction' 'of' 'additional'
 'competition' '.' '""']",[28 38 15 28 20 37  0 40 35 37 16 24 35 37 12 21 15 16 21  7  0],[11 21 17 11 21 22  0 21 22 22 11 12 21 22 11 12 13 11 12  0  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1021,"['The' 'government' 'also' 'wants' 'British' 'Airways' 'to' 'drop' 'a'
 'clause' 'in' 'its' 'agreement' 'with' 'USAir' 'that' 'bars' 'it' 'from'
 'competing' 'on' 'trans-Atlantic' 'routes' ',' 'and' 'said' 'both'
 'British' 'Airways' 'and' 'American' 'should' 'be' 'prepared' 'to'
 'reduce' 'services' 'on' 'the' 'London' 'to' 'Dallas-Fort' 'Worth'
 'route' 'in' 'the' 'event' 'that' 'a' 'new' 'entrant' 'wishes' 'to'
 'enter' '.']","[12 21 30 42 22 22 35 37 12 21 15 29 21 15 22 43 42 28 15 39 15 16 24  6
 10 38 12 22 22 10 16 20 37 40 35 37 24 15 12 22 35 22 22 21 15 12 21 15
 12 16 14 42 35 37  7]","[11 12  3 21 11 12 21 22 11 12 13 11 12 13 11 11 21 11 13 11 13 11 12  0
  0 21 11 12 12  0 11 21 22 22 21 22 11 13 11 12 13 11 12 12 13 11 12 17
 11 12 12 21 22 22  0]","[0 0 0 0 3 4 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 7 0 0 0 0 0 3 4 0 3 0 0 0 0 0 0
 0 0 5 0 5 6 0 0 0 0 0 0 0 0 0 0 0 0]"
1022,"['It' 'also' 'suggested' 'losing' 'some' 'slots' 'on' 'the'
 'London-to-Boston' 'route' '.']",[28 30 38 39 12 24 15 12 22 21  7],[11  3 21 22 11 12 13 11 12 12  0],[0 0 0 0 0 0 0 0 7 0 0]
1023,"['The' 'Office' 'of' 'Fair' 'Trade' 'called' 'for' 'British' 'Airways' '/'
 'American' 'to' 'allow' 'third-party' 'access' 'to' 'their' 'joint'
 'frequent' 'flyer' 'programme' 'where' 'the' 'applicant' 'does' 'not'
 'have' 'access' 'to' 'an' 'equivalent' 'programme' '.']","[12 22 15 22 22 38 15 22 23 34 22 35 37 16 21 35 29 16 16 21 21 46 12 21
 42 30 37 21 35 12 16 21  7]","[11 12 13 11 12 21 13 11 12  0 11 21 22 11 12 13 11 12 12 12 12  3 11 12
 21 22 22 11 13 11 12 12  0]",[0 3 4 4 4 0 0 3 4 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1024,"['Lang' 'said' 'responses' 'should' 'be' 'made' 'to' 'the' 'Office' 'of'
 'Fair' 'Trading' 'by' 'Jan.' '10' ',' '1997' '.']",[22 38 24 20 37 40 35 12 22 15 22 22 15 22 11  6 11  7],[11 21 11 21 22 22 13 11 12 13 11 12 13 11 12 12 12  0],[1 0 0 0 0 0 0 0 3 4 4 4 0 0 0 0 0 0]
1025,['Med' 'oil' 'products' 'mostly' 'lower' 'as' 'Elf' 'strike' 'ends' '.'],[16 21 24 30 31 15 22 21 24  7],[11 12 12  3  4 17 11 12 12  0],[0 0 0 0 0 0 3 0 0 0]
1026,['LONDON' '1996-12-06'],[22 11],[11 12],[5 0]
1027,"['Mediterranean' 'oil' 'products' 'were' 'steady' 'to' 'mostly' 'lower'
 'on' 'Friday' 'after' 'Elf' 'refinery' 'workers' 'voted' 'to' 'end'
 'their' 'nine-day' 'strike' '.']",[16 21 24 38 16 35 30 31 15 22 15 22 21 24 38 35 37 29 16 21  7],[11 12 12 21  1 21  3  4 13 11 13 11 12 12 21 22 22 11 12 12  0],[0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0]
1028,"['Gas' 'oil' 'erased' 'Thursday' ""'s"" 'gains' ',' 'plunging' '$' '5.50'
 'a' 'tonne' 'in' 'line' 'with' 'the' 'screen' '.']",[22 21 38 22 27 24  6 39  3 11 12 21 15 21 15 12 21  7],[11 12 21 11 11 12  0 21 11 12 11 12 13 11 13 11 12  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1029,"['Volume' 'was' 'very' 'thin' 'and' 'market' 'remained' 'long' ',' 'with'
 'premiums' 'down' '$' '1' 'at' 'about' 'high' 'cif' 'quotes' '+$0.50'
 'basis' 'Genoa' '.' '""']",[21 38 30 16 10 21 38 30  6 15 24 15  3 11 15 15 16 21 42 11 21 22  7  0],[11 21  1  2  2 11 21  1  0 13 11 13 11 12 13 11 12 12 21 11 12 12 12  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0]
1030,"['The' 'sharp' 'moves' 'on' 'the' 'screen' 'make' 'everyone' 'nervous' ','
 '""' 'a' 'trader' 'said' '.']",[12 16 24 15 12 21 37 21 16  6  0 12 21 38  7],[11 12 12 13 11 12 21 11  1  0  0 11 12 21  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1031,"['Trades' 'were' 'discussed' 'in' '0.2' ',' '0.5' 'and' 'one' 'percent'
 'heating' 'oil' 'into' 'Syria' 'and' 'Lebanon' 'and' 'there' 'were'
 'fresh' 'inquiries' 'from' 'France' 'and' 'Spain' 'for' 'low' 'sulphur'
 'diesel' '.']","[24 38 40 15 11  6 11 10 11 21 21 21 15 22 10 22 10 13 38 16 24 15 22 10
 22 15 16 21 21  7]","[11 21 22 13 11 12 12  0 11 12 12 12 13 11 12 12  0 11 21 11 12 13 11 12
 12 13 11 12 12  0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 5 0 0 0 0 0 0 5 0 5 0 0 0 0 0]
1032,"['Interest' 'remains' 'focussed' 'on' 'a' 'tender' 'by' 'India' 'for' 'a'
 'second' 'purchase' 'of' 'high' 'speed' 'diesel' 'for' 'January'
 'delivery' '.']",[21 42 40 15 12 21 15 22 15 12 16 21 15 16 21 21 15 22 21  7],[11 21 22 13 11 12 13 11 13 11 12 12 13 11 12 12 13 11 12  0],[0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0]
1033,"['Fuel' 'oil' 'lost' 'ground' 'sharply' 'with' 'weaker' 'crude' ',' 'but'
 'also' 'suffered' 'from' 'some' 'pricing' 'pressure' '.']",[21 21 38 21 30 15 17 21  6 10 30 38 15 12 21 21  7],[11 12 21 11  3 13 11 12  0  5  6 21 13 11 12 12  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1034,"['High' 'sulphur' 'cracked' 'fuel' 'lost' 'about' '$' '3' 'to' '$'
 '109-111' 'fob' 'Med' 'with' 'several' 'cargoes' 'threatening' 'to'
 'overhang' 'the' 'market' '.']",[16 21 38 21 38 30  3 11 35  3 16 21 22 15 16 24 39 35 37 12 21  7],[11 12 21 11 21 11 12 12 12 12 12 12 12 13 11 12 21 13 11 11 12  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1035,"['The' 'chance' 'of' 'material' 'heading' 'north' ',' 'talked' 'earlier'
 'this' 'week' ',' 'may' 'be' 'in' 'jeopardy' 'now' 'since' 'American'
 'fuel' 'oil' 'is' 'expected' 'to' 'head' 'transatlantic' 'following'
 'outages' 'at' 'two' 'coking' 'units' 'in' 'the' 'U.S' '.']","[12 21 15 21 39 30  6 38 30 12 21  6 20 37 15 21 30 15 16 21 21 42 40 35
 37 21 39 24 15 11 39 24 15 12 22  7]","[11 12 13 11 21  3  0 21 11 12 12  0 21 22 13 11  3 17 11 12 12 21 22 22
 22 11 13 11 13 11 12 12 13 11 12  0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0]
1036,"['Up' 'to' '165,000' 'tonnes' 'of' 'fuel' 'will' 'have' 'to' 'find' 'a'
 'new' 'home' 'and' 'with' 'the' 'arbitrage' 'from' 'the' 'U.S.' 'to'
 'Europe' 'open' 'Rotterdam' 'is' 'a' 'prime' 'candidate' '.']","[15 35 11 24 15 21 20 37 35 37 12 16 21 10 15 12 21 15 12 22 35 22 16 22
 42 12 16 21  7]","[11 12 12 12 13 11 21 22 22 22 11 12 12  0 13 11 12 13 11 12 13 11  1 11
 21 11 12 12  0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 5 0 5 0 0 0 0 0]
1037,"['Low' 'sulphur' 'prices' 'were' 'lower' 'with' 'cif' 'Med' 'pegged' 'in'
 'the' 'mid' 'to' 'low' '$' '140s' '.']",[22 21 24 38 17 15 21 38 40 15 12 16 35 16  3 24  7],[11 12 12 21  1 13 11 11 21 13 11 12 21 11 12 12  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1038,"['Gasoline' 'prices' 'fell' 'after' 'striking' 'Elf' 'refinery' 'workers'
 'voted' 'to' 'go' 'back' 'to' 'work' ',' 'traders' 'said' '.']",[21 24 38 15 39 22 21 24 38 35 37 30 35 37  6 24 38  7],[11 12 21 13 11 12 12 12 21 22 22  3 21 22  0 11 21  0],[0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0]
1039,"['But' 'an' 'open' 'arbitrage' 'to' 'the' 'U.S.' 'and' 'tight' 'Italian'
 'supplies' 'after' 'Elf' 'scooped' 'up' 'Med' 'material' 'over' 'the'
 'last' 'week' ',' 'continued' 'to' 'underpin' 'prices' 'into' 'next'
 'week' '.']","[10 12 16 21 35 12 22 10 16 16 24 15 22 38 33 16 21 15 12 16 21  6 38 35
 37 24 15 16 21  7]","[ 0 11 12 12 13 11 12  0 11 12 12 17 11 21 15 11 12 13 11 12 12  0 21 22
 22 11 13 11 12  0]",[0 0 0 0 0 0 5 0 0 7 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1040,['New' 'meningitis' 'scare' 'hits' 'Britain' '.'],[16 24 41 24 22  7],[11 12 21 11 12  0],[0 0 0 0 5 0]
1041,['LONDON' '1996-12-06'],[22 11],[11 12],[5 0]
1042,"['A' 'boy' 'has' 'died' 'from' 'meningitis' 'and' 'a' 'girl' 'from' 'the'
 'same' 'school' 'has' 'contracted' 'the' 'disease' 'in' 'the' 'second'
 'such' 'scare' 'to' 'hit' 'Britain' 'in' 'as' 'many' 'weeks' ',' 'health'
 'authorities' 'said' 'on' 'Friday' '.']","[12 21 42 40 15 21 10 12 21 15 12 16 21 42 40 12 21 15 12 21 16 37 35 37
 22 33 30 16 24  6 21 24 38 15 22  7]","[11 12 21 22 13 11  0 11 12 13 11 12 12 21 22 11 12 13 11 12 11 21 22 22
 11 15 11 12 12  0 11 12 21 13 11  0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0]
1043,"['The' '16-year-old' 'who' 'attended' 'Sale' 'Grammar' 'School' 'in' 'the'
 'northern' 'England' 'city' 'of' 'Manchester' 'died' 'less' 'than' 'a'
 'day' 'after' 'becoming' 'ill' '.']",[12 16 44 38 21 22 22 15 12 16 22 21 15 22 38 17 15 12 21 15 39 30  7],[11 12 11 21 11 12 12 13 11 12 12 12 13 11 21 11 13 11 12 13 21 11  0],[0 0 0 0 3 4 4 0 0 0 5 0 0 5 0 0 0 0 0 0 0 0 0]
1044,"['The' '15-year-old' 'girl' 'is' 'also' 'suffering' 'from' 'the' 'disease'
 'and' 'hospital' 'officials' 'described' 'her' 'condition' 'as' 'serious'
 '.']",[12 16 21 42 30 39 15 12 21 10 21 24 38 29 21 15 16  7],[11 12 12 21 22 22 13 11 12 12 12 12 21 11 12 13  1  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1045,"['""' 'At' 'the' 'moment' 'there' 'is' 'no' 'evidence' 'the' 'two' 'cases'
 'are' 'linked' '.']",[ 0 15 12 21 13 42 12 21 12 11 24 41 40  7],[ 0 13 11 12 11 21 11 12 11 12 12 21 22  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1046,"['However' ',' 'we' 'are' 'assuming' 'they' 'are' 'as' 'a' 'precaution'
 'for' 'the' 'time' 'being' ',' '""' 'a' 'spokeswoman' 'said' '.']",[30  6 28 41 39 28 41 15 12 21 15 12 21 39  6  0 12 21 38  7],[ 3  0 11 21 22 11 21 13 11 12 13 11 12 21  0  0 11 12 21  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1047,"['The' 'more' 'than' '1,260' 'students' 'at' 'the' 'school' 'are' 'being'
 'given' 'antibiotics' 'as' 'a' 'precaution' '.']",[12 17 15 11 24 15 12 21 41 39 40 24 15 12 21  7],[11 12 12 12 12 13 11 12 21 22 22 11 13 11 12  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1048,"['Wales' 'grappled' 'with' 'its' 'own' 'cluster' 'of' 'meningitis' 'cases'
 'on' 'a' 'university' 'campus' 'in' 'Cardiff' '.']",[22 38 15 29 16 21 15 16 24 15 12 21 21 15 22  7],[11 21 13 11 12 12 13 11 12 13 11 12 12 13 11  0],[5 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0]
1049,"['At' 'least' 'two' 'people' 'have' 'died' 'and' 'hundreds' 'have' 'been'
 'vaccinated' 'in' 'an' 'effort' 'to' 'contain' 'the' 'virus' '.']",[15 18 11 24 41 40 10 24 41 40 40 15 12 21 35 37 12 21  7],[11 12 12 12 21 22  0 11 21 22 22 13 11 12 21 22 11 12  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1050,"['In' 'Scotland' ',' 'eight' 'people' 'have' 'died' 'and' 'hundreds'
 'more' 'are' 'fighting' 'a' 'widespread' 'food-poisoning' 'outbreak' '.']",[15 22  6 11 24 41 40 10 24 31 41 39 12 16 16 21  7],[13 11  0 11 12 21 22  0 11  1 21 22 11 12 12 12  0],[0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1051,"['A' 'health' 'authority' 'spokeswoman' 'said' '78' 'people' 'suspected'
 'of' 'having' 'the' 'disease' ',' 'including' '64' 'confirmed' 'cases'
 ',' 'were' 'still' 'being' 'treated' '.']",[12 21 21 21 38 11 24 38 15 39 12 21  6 39 11 38 24  6 38 30 39 40  7],[11 12 12 12 21 11 12 21 13 21 11 12  0 13 11 21 11  0 21 22 22 22  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1052,['Three' 'were' 'listed' 'in' 'poor' 'condition' '.'],[11 38 40 15 16 21  7],[11 21 22 13 11 12  0],[0 0 0 0 0 0 0]
1053,"['More' 'than' '290' 'people' 'have' 'reported' 'symptoms' 'in'
 'Lanarkshire' 'county' ',' 'the' 'worst-hit' 'area' ',' 'since' 'the'
 'outbreak' 'first' 'came' 'to' 'light' 'after' 'people' 'ate' 'tainted'
 'meat' 'pies' 'at' 'a' 'pensioners' ""'"" 'lunch' '.']","[17 15 11 24 41 40 24 15 22 21  6 12 16 21  6 15 12 21 30 38 35 16 15 24
 38 16 21 24 15 12 24 27 21  7]","[11 12 12 12 21 22 11 13 11 12  0 11 12 12  0 13 11 12  3 21 13 11 13 11
 21 11 12 12 13 11 12 11 12  0]",[0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1054,"['Major' ""'s"" 'office-Conservatives' 'still' 'have' 'majority' '.']",[22 27 16 30 37 21  7],[11 11 12  3 21 11  0],[1 0 7 0 0 0 0]
1055,['LONDON' '1996-12-06'],[22 11],[11 12],[5 0]
1056,"['British' 'Prime' 'Minister' 'John' 'Major' ""'s"" 'office' 'said' 'on'
 'Friday' 'that' 'rebel' 'Conservative' 'MP' 'Sir' 'John' 'Gorst' 'had'
 'not' '""' 'resigned' 'the' 'whip' '""' '(' 'quit' 'the' 'parliamentary'
 'party' ')' 'and' 'the' 'government' 'still' 'had' 'a' 'majority' 'in'
 'the' '651-seat' 'parliament' '.']","[22 22 22 22 22 27 21 38 15 22 43 21 16 22 22 22 22 38 30  0 38 12 21  0
  4 37 12 16 21  5 10 12 21 30 38 12 21 15 12 16 21  7]","[11 12 12 12 12 11 12 21 13 11 11 21 11 12 12 12 12 21 22  0 21 11 12  0
  0 21 11 12 12  0  0 11 12  3 21 11 12 13 11 12 12  0]","[7 0 0 1 2 0 0 0 0 0 0 0 7 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0]"
1057,"['""' 'He' '(' 'Gorst' ')' 'isreserving' 'the' 'right' 'not' 'to'
 'cooperate' ',' 'but' 'he' 'has' 'not' 'resigned' 'the' 'whip' '.']",[ 0 28  4 21  5 39 12 21 30 35 37  6 10 28 42 30 40 12 21  7],[ 0 11  0 11  0 21 11 12  0 21 22  0  0 11 21 22 22 11 12  0],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1058,"['The' 'government' 'still' 'has' 'a' 'majority' ',' '""' 'a' 'spokesman'
 'from' 'Major' ""'s"" 'office' 'in' 'Downing' 'Street' 'said' '.']",[12 21 30 42 12 21  6  0 12 21 15 22 27 21 15 22 22 38  7],[11 12  3 21 11 12  0  0 11 12 13 11 11 12 13 11 12 21  0],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 5 6 0 0]
1059,"['Gorst' ""'s"" 'office' 'said' 'later' 'the' 'MP' 'would' 'not' 'feel'
 'himself' 'obliged' 'to' 'vote' 'with' 'the' 'government' '.']",[22 27 21 38 30 12 22 20 30 37 28 38 35 37 15 12 21  7],[11 11 12 21  3 11 12 21 22 22 11 21 22 22 13 11 12  0],[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1060,"['He' 'said' 'at' 'one' 'point' 'during' 'a' 'press' 'conference' ':' '""'
 'I' 'have' 'seen' 'my' 'whip' '(' 'party' 'manager' ')' 'for' 'next'
 'week' 'which' ',' 'of' 'course' ',' 'does' ""n't"" 'mean' 'very' 'much'
 'to' 'me' 'now' '.' '""']","[28 38 15 11 21 15 12 21 21  8  0 28 41 40 29 21  4 21 21  5 15 16 21 43
  6 15 21  6 42 30 37 30 16 35 28 30  7  0]","[11 21 13 11 12 13 11 12 12  0  0 11 21 22 11 12  0 11 12  0 13 11 12 11
  0 13 11  0 21 22 22  3  4 13 11  3  0  0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0]"
1061,"['Before' 'Gorst' ""'s"" 'statement' ',' 'Major' 'had' 'a' 'one-seat'
 'majority' 'in' 'the' '651-seat' 'House' 'of' 'Commons' 'lower' 'house'
 'of' 'parliament' '.']",[15 22 27 21  6 22 38 12 16 21 15 12 16 22 15 23 17 21 15 21  7],[13 11 11 12  0 11 21 11 12 12 13 11 12 12 13 11 12 12 13 11  0],[0 1 0 0 0 1 0 0 0 0 0 0 0 3 4 4 0 0 0 0 0]
1062,"['In' 'his' 'formal' 'statement' ',' 'Gorst' 'said' ':' '""' 'I' 'am'
 'today' 'withdrawing' 'my' 'cooperation' 'from' 'the' 'government' 'and'
 'shall' 'not' 'treat' 'the' '""' 'whip' ""'"" 'as' 'either' 'a' 'summons'
 'to' 'attend' 'the' 'House' 'of' 'Commons' 'or' 'as' 'placing' 'me'
 'under' 'any' 'obligation' 'to' 'vote' 'as' 'advised' '.' '""']","[15 29 16 21  6 22 38  8  0 28 41 21 39 29 21 15 12 21 10 20 30 37 12  0
 21  1 15 12 12 21 35 37 12 22 15 23 10 30 39 28 15 12 21 35 37 30 40  7
  0]","[13 11 12 12  0 11 21  0  0 11 21 11 21 11 12 13 11 12  0 21  0 21 11  0
 11  0 13 11 12 12 21 22 11 12 13 11  0  1 21 11 13 11 12 21 22 11 12  0
  0]","[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 4 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
1063,"['Gorst' 'resigned' 'over' 'a' 'hospital' 'closure' 'in' 'his'
 'constituency' '.']",[18 38 15 12 21 21 15 29 21  7],[11 21 13 11 12 12 13 11 12  0],[1 0 0 0 0 0 0 0 0 0]
1064,['Electronic' 'Data' 'bags' 'flight' 'data' 'contract' '.'],[22 22 24 21 24 21  7],[11 12 12 12 12 12  0],[3 4 0 0 0 0 0]
1065,['LONDON' '1996-12-06'],[22 11],[11 12],[5 0]
1066,"['Information' 'technology' 'firm' 'Electronic' 'Data' 'Systems' 'said'
 'on' 'Friday' 'it' 'had' 'bagged' 'a' 'contract' 'for' 'the' 'first'
 'air' 'traffic' 'control' 'project' 'being' 'funded' 'under' 'the'
 'Private' 'Finance' 'Initiative' '.']","[21 21 21 22 22 22 38 15 22 28 38 40 12 21 15 12 16 21 21 21 21 39 40 15
 12 22 22 22  7]","[11 12 12 12 12 12 21 13 11 11 21 22 11 12 13 11 12 12 12 12 12 21 11 13
 11 12 12 12  0]",[0 0 0 3 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1067,"['In' 'a' 'statement' ',' 'EDS' 'said' 'the' 'contract' 'would' 'be' 'in'
 'the' 'region' 'of' '50' 'million' 'stg' '.']",[15 12 21  6 22 38 12 21 20 37 15 12 21 15 11 11 24  7],[13 11 12  0 11 21 11 12 21 22 13 11 12 13 11 12 12  0],[0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0]
1068,"['The' 'contract' 'involved' 'upgrading' 'the' 'flight' 'data'
 'processing' 'system' 'at' 'the' 'Oceanic' 'Control' 'Centre' 'in'
 'Prestwick' 'in' 'south' 'west' 'Scotland' 'for' 'National' 'Air'
 'Traffic' 'Services' 'Ltd' '(' 'NATS' ')' ',' 'subsidiary' 'of' 'the'
 'Civil' 'Aviation' 'Authority' '.']","[12 21 38 39 12 21 24 21 21 15 12 22 22 22 15 22 15 16 21 22 15 22 22 22
 22 22  4 22  5  6 21 15 12 22 22 22  7]","[11 12 21 22 11 12 12 12 12 13 11 12 12 12 13 11 13 11 12 12 13 11 12 12
 12 12  0 11  0  0 11 13 11 12 12 12  0]",[0 0 0 0 0 0 0 0 0 0 0 5 6 6 0 5 0 0 0 5 0 3 4 4 4 4 0 3 0 0 0 0 0 3 4 4 0]
1069,"['The' 'system' 'is' 'responsible' 'for' 'the' 'control' 'of' 'aircraft'
 'flying' 'transatlantic' 'routes' 'from' 'Europe' 'and' 'North' 'America'
 '.']",[12 21 42 16 15 12 21 15 21 39 21 24 15 22 10 22 22  7],[11 12 21  1 13 11 12 13 11 12 12 12 13 11  0 11 12  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 5 6 0]
1070,"['The' 'system' ',' 'which' 'would' 'use' 'satellite' 'technology' ','
 'is' 'scheduled' 'to' 'enter' 'service' 'in' '2000' '.']",[12 21  6 43 20 37 21 21  6 42 40 35 37 21 15 11  7],[11 12  0 11 21 22 11 12  0 21 22 22 22 11 13 11  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
